Goal,Number of Players,Number of Rounds,End Result
[ ][ ][*][ ],7,8,Only action cards left
[ ][ ][*][ ],7,5,Only action cards left
[ ][ ][*][ ],7,7,Only action cards left
[ ][ ][*][ ],7,6,Only action cards left
[ ][ ][*][ ],7,2,Player 5 wins
[ ][ ][*][ ],7,14,Only action cards left
[ ][ ][*][ ],7,11,Only action cards left
[ ][ ][*][ ],7,8,Only action cards left
[ ][ ][*][ ],7,4,Only action cards left
[ ][ ][*][ ],7,6,Player 1 wins
[ ][ ][*][ ],7,6,Only action cards left
[ ][ ][*][ ],7,17,Only action cards left
[ ][ ][*][ ],7,5,Only action cards left
[ ][ ][*][ ],7,6,Only action cards left
[ ][ ][*][ ],7,8,Player 6 wins
[ ][ ][*][ ],7,6,Only action cards left
[ ][ ][*][ ],7,4,Player 0 wins
[ ][ ][*][ ],7,5,Player 2 wins
[ ][ ][*][ ],7,13,Only action cards left
[ ][ ][*][ ],7,4,Only action cards left
[ ][ ][*][ ],7,11,Player 6 wins
[ ][ ][*][ ],7,4,Only action cards left
[ ][ ][*][ ],7,10,Player 5 wins
[ ][ ][*][ ],7,17,Player 6 wins
[ ][ ][*][ ],7,6,Only action cards left
[ ][ ][*][ ],7,17,Only action cards left
[ ][ ][*][ ],7,6,Player 0 wins
[ ][ ][*][ ],7,12,Only action cards left
[ ][ ][*][ ],7,7,Only action cards left
[ ][ ][*][ ],7,22,Player 6 wins
[ ][ ][*][ ],7,4,Player 1 wins
[ ][ ][*][ ],7,11,Only action cards left
[ ][ ][*][ ],7,11,Only action cards left
[ ][ ][*][ ],7,9,Only action cards left
[ ][ ][*][ ],7,9,Only action cards left
[ ][ ][*][ ],7,5,Only action cards left
[ ][ ][*][ ],7,7,Only action cards left
[ ][ ][*][ ],7,4,Only action cards left
[ ][ ][*][ ],7,8,Only action cards left
[ ][ ][*][ ],7,10,Player 5 wins
[ ][ ][*][ ],7,6,Player 3 wins
[ ][ ][*][ ],7,8,Only action cards left
[ ][ ][*][ ],8,25,Only action cards left
[ ][ ][*][ ],8,14,Only action cards left
[ ][ ][*][ ],8,14,Player 0 wins
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,10,Only action cards left
[ ][ ][*][ ],8,2,Player 0 wins
[ ][ ][*][ ],8,2,Player 0 wins
[ ][ ][*][ ],8,8,Player 0 wins
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,2,Only action cards left
[ ][ ][*][ ],8,26,Only action cards left
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,11,Only action cards left
[ ][ ][*][ ],8,6,Player 6 wins
[ ][ ][*][ ],8,14,Player 6 wins
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,6,Player 4 wins
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,11,Player 0 wins
[ ][ ][*][ ],8,4,Player 3 wins
[ ][ ][*][ ],8,4,Player 2 wins
[ ][ ][*][ ],8,9,Only action cards left
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,4,Player 3 wins
[ ][ ][*][ ],8,6,Player 5 wins
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,8,Only action cards left
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,11,Only action cards left
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,9,Only action cards left
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,4,Player 5 wins
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,9,Only action cards left
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,14,Only action cards left
[ ][ ][*][ ],8,13,Only action cards left
[ ][ ][*][ ],8,5,Player 2 wins
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,9,Only action cards left
[ ][ ][*][ ],8,12,Only action cards left
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,5,Player 7 wins
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,5,Player 4 wins
[ ][ ][*][ ],8,6,Player 6 wins
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,12,Only action cards left
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,8,Only action cards left
[ ][ ][*][ ],8,4,Player 1 wins
[ ][ ][*][ ],8,4,Player 7 wins
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,15,Only action cards left
[ ][ ][*][ ],8,4,Player 3 wins
[ ][ ][*][ ],8,6,Player 4 wins
[ ][ ][*][ ],8,4,Player 0 wins
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,8,Only action cards left
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,8,Only action cards left
[ ][ ][*][ ],8,4,Player 7 wins
[ ][ ][*][ ],8,10,Only action cards left
[ ][ ][*][ ],8,6,Player 4 wins
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,11,Only action cards left
[ ][ ][*][ ],8,9,Only action cards left
[ ][ ][*][ ],8,10,Only action cards left
[ ][ ][*][ ],8,17,Only action cards left
[ ][ ][*][ ],8,14,Player 4 wins
[ ][ ][*][ ],8,5,Player 4 wins
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,10,Only action cards left
[ ][ ][*][ ],8,4,Player 2 wins
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,9,Only action cards left
[ ][ ][*][ ],8,18,Only action cards left
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,8,Only action cards left
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,11,Only action cards left
[ ][ ][*][ ],8,3,Player 3 wins
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,3,Player 6 wins
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,9,Only action cards left
[ ][ ][*][ ],8,15,Only action cards left
[ ][ ][*][ ],8,4,Player 2 wins
[ ][ ][*][ ],8,4,Player 2 wins
[ ][ ][*][ ],8,21,Only action cards left
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,10,Only action cards left
[ ][ ][*][ ],8,10,Only action cards left
[ ][ ][*][ ],8,22,Player 5 wins
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,4,Player 0 wins
[ ][ ][*][ ],8,6,Player 2 wins
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,8,Only action cards left
[ ][ ][*][ ],8,9,Player 0 wins
[ ][ ][*][ ],8,10,Only action cards left
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,4,Player 5 wins
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,31,Only action cards left
[ ][ ][*][ ],8,15,Only action cards left
[ ][ ][*][ ],8,3,Player 1 wins
[ ][ ][*][ ],8,5,Player 0 wins
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,3,Player 1 wins
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,7,Player 2 wins
[ ][ ][*][ ],8,7,Player 0 wins
[ ][ ][*][ ],8,18,Player 5 wins
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,12,Only action cards left
[ ][ ][*][ ],8,5,Player 4 wins
[ ][ ][*][ ],8,8,Only action cards left
[ ][ ][*][ ],8,4,Player 6 wins
[ ][ ][*][ ],8,9,Only action cards left
[ ][ ][*][ ],8,12,Only action cards left
[ ][ ][*][ ],8,9,Player 6 wins
[ ][ ][*][ ],8,12,Only action cards left
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,18,Player 1 wins
[ ][ ][*][ ],8,10,Only action cards left
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,3,Player 3 wins
[ ][ ][*][ ],8,3,Player 3 wins
[ ][ ][*][ ],8,10,Player 0 wins
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,9,Only action cards left
[ ][ ][*][ ],8,3,Player 3 wins
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,8,Only action cards left
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,5,Player 6 wins
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,9,Only action cards left
[ ][ ][*][ ],8,8,Only action cards left
[ ][ ][*][ ],8,5,Player 4 wins
[ ][ ][*][ ],8,3,Player 4 wins
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,13,Only action cards left
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,17,Only action cards left
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,2,Player 6 wins
[ ][ ][*][ ],8,2,Player 6 wins
[ ][ ][*][ ],8,9,Only action cards left
[ ][ ][*][ ],8,11,Only action cards left
[ ][ ][*][ ],8,11,Only action cards left
[ ][ ][*][ ],8,18,Only action cards left
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,22,Only action cards left
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,8,Only action cards left
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,2,Player 5 wins
[ ][ ][*][ ],8,11,Only action cards left
[ ][ ][*][ ],8,15,Player 2 wins
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,10,Only action cards left
[ ][ ][*][ ],8,9,Player 7 wins
[ ][ ][*][ ],8,16,Only action cards left
[ ][ ][*][ ],8,10,Only action cards left
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,22,Only action cards left
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,8,Only action cards left
[ ][ ][*][ ],8,16,Player 0 wins
[ ][ ][*][ ],8,3,Player 6 wins
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,8,Only action cards left
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,10,Player 0 wins
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,9,Only action cards left
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,12,Player 3 wins
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,7,Player 4 wins
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,10,Only action cards left
[ ][ ][*][ ],8,9,Player 2 wins
[ ][ ][*][ ],8,2,Player 4 wins
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,10,Only action cards left
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,9,Only action cards left
[ ][ ][*][ ],8,15,Only action cards left
[ ][ ][*][ ],8,17,Only action cards left
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,8,Only action cards left
[ ][ ][*][ ],8,15,Only action cards left
[ ][ ][*][ ],8,12,Only action cards left
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,24,Only action cards left
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,17,Only action cards left
[ ][ ][*][ ],8,2,Player 1 wins
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,9,Only action cards left
[ ][ ][*][ ],8,9,Only action cards left
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,12,Only action cards left
[ ][ ][*][ ],8,3,Player 3 wins
[ ][ ][*][ ],8,2,Player 4 wins
[ ][ ][*][ ],8,2,Player 4 wins
[ ][ ][*][ ],8,6,Player 5 wins
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,10,Only action cards left
[ ][ ][*][ ],8,10,Player 7 wins
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,5,Player 5 wins
[ ][ ][*][ ],8,11,Only action cards left
[ ][ ][*][ ],8,22,Player 6 wins
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,6,Player 7 wins
[ ][ ][*][ ],8,9,Only action cards left
[ ][ ][*][ ],8,6,Player 6 wins
[ ][ ][*][ ],8,10,Only action cards left
[ ][ ][*][ ],8,14,Only action cards left
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,14,Player 7 wins
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,6,Only action cards left
[ ][ ][*][ ],8,3,Player 4 wins
[ ][ ][*][ ],8,7,Only action cards left
[ ][ ][*][ ],8,5,Only action cards left
[ ][ ][*][ ],8,19,Player 5 wins
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,9,Only action cards left
[ ][ ][*][ ],8,9,Only action cards left
[ ][ ][*][ ],8,8,Only action cards left
[ ][ ][*][ ],8,12,Only action cards left
[ ][ ][*][ ],8,3,Player 6 wins
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,3,Only action cards left
[ ][ ][*][ ],8,4,Only action cards left
[ ][ ][*][ ],8,16,Only action cards left
[ ][ ][*][ ],9,7,Only action cards left
[ ][ ][*][ ],9,9,Player 1 wins
[ ][ ][*][ ],9,13,Player 0 wins
[ ][ ][*][ ],9,7,Only action cards left
[ ][ ][*][ ],9,7,Only action cards left
[ ][ ][*][ ],9,7,Only action cards left
[ ][ ][*][ ],9,4,Player 8 wins
[ ][ ][*][ ],9,2,Only action cards left
[ ][ ][*][ ],9,17,Only action cards left
[ ][ ][*][ ],9,7,Only action cards left
[ ][ ][*][ ],9,4,Only action cards left
[ ][ ][*][ ],9,10,Only action cards left
[ ][ ][*][ ],9,5,Only action cards left
[ ][ ][*][ ],9,4,Only action cards left
[ ][ ][*][ ],9,3,Player 0 wins
[ ][ ][*][ ],9,11,Only action cards left
[ ][ ][*][ ],9,3,Player 7 wins
[ ][ ][*][ ],9,9,Only action cards left
[ ][ ][*][ ],9,4,Only action cards left
[ ][ ][*][ ],9,6,Only action cards left
[ ][ ][*][ ],9,3,Only action cards left
[ ][ ][*][ ],9,4,Only action cards left
[ ][ ][*][ ],9,11,Player 8 wins
[ ][ ][*][ ],9,6,Only action cards left
[ ][ ][*][ ],9,2,Only action cards left
[ ][ ][*][ ],9,9,Only action cards left
[ ][ ][*][ ],9,11,Only action cards left
[ ][ ][*][ ],9,3,Player 0 wins
[ ][ ][*][ ],9,8,Player 6 wins
[ ][ ][*][ ],9,4,Only action cards left
[ ][ ][*][ ],9,4,Player 6 wins
[ ][ ][*][ ],9,3,Only action cards left
[ ][ ][*][ ],9,2,Only action cards left
[ ][ ][*][ ],9,2,Only action cards left
[ ][ ][*][ ],9,7,Only action cards left
[ ][ ][*][ ],9,5,Only action cards left
[ ][ ][*][ ],9,11,Only action cards left
[ ][ ][*][ ],9,4,Only action cards left
[ ][ ][*][ ],9,4,Only action cards left
[ ][ ][*][ ],9,9,Only action cards left
